
Internacional,Sport,6,2,2021-03-01 22:42:28
Fluminense,Juventude,2,4,2021-09-17 02:00:18
Corinthians,São Paulo,3,3,2021-07-05 18:32:05
Cuiabá,América-MG,7,0,2021-03-23 01:23:36
Grêmio,Athletico-PR,7,1,2021-12-08 02:16:52
Santos,Chapecoense,5,3,2021-07-01 04:56:05
Fluminense,Internacional,7,7,2021-09-13 21:27:03
Santos,América-MG,4,6,2021-08-24 09:53:17
Chapecoense,Corinthians,4,2,2021-03-31 16:26:04
Flamengo,Flamengo,2,7,2021-07-02 08:29:55
Sport,Athletico-PR,7,4,2021-07-21 03:50:09
São Paulo,Ceará,2,3,2021-08-14 01:35:10
Juventude,Atlético-GO,6,5,2021-10-10 15:08:55
Bahia,Atlético-GO,2,3,2021-06-27 03:42:27
Santos,América-MG,6,0,2021-02-07 12:31:00
Corinthians,Internacional,4,4,2022-01-24 10:30:31
América-MG,Palmeiras,4,3,2021-09-08 01:54:14
Santos,Fluminense,2,6,2021-02-27 20:13:46
América-MG,Internacional,5,3,2021-12-18 07:23:34
Cuiabá,Flamengo,3,1,2021-07-22 21:02:02
Juventude,Chapecoense,1,6,2021-09-24 19:52:52
Chapecoense,Fluminense,6,2,2021-12-26 14:15:16
Santos,Ceará,1,2,2021-04-29 18:58:42
Internacional,Fluminense,0,6,2021-03-10 16:52:53
Internacional,Chapecoense,2,1,2021-07-05 21:51:10
Atlético-GO,Athletico-PR,4,3,2021-03-18 01:15:09
São Paulo,Athletico-PR,3,4,2021-07-21 11:24:47
Sport,Athletico-PR,5,5,2021-06-12 07:43:45
Bahia,Fluminense,6,2,2021-12-23 16:15:49
Athletico-PR,Bahia,1,1,2021-12-17 01:59:21
Corinthians,Fortaleza,6,6,2021-08-20 08:31:24



América-MG,Athletico-PR,4,1,2021-09-10 03:10:27
Bahia,Santos,3,6,2021-09-26 14:15:31
Grêmio,Sport,1,6,2021-10-25 15:03:34
Palmeiras,Bragantino,5,1,2021-07-04 10:31:19
Bahia,Fortaleza,1,0,2021-10-16 17:53:20
Bahia,Corinthians,6,0,2021-12-14 06:55:24
Sport,Ceará,4,2,2021-12-12 15:00:54
Corinthians,Ceará,1,3,2021-09-09 12:12:57
Sport,Fluminense,3,7,2022-01-18 06:33:45
Palmeiras,Juventude,7,6,2021-02-27 15:15:09
Grêmio,Atlético-GO,1,2,2021-03-21 07:01:00
Santos,Chapecoense,5,1,2021-08-26 08:11:58
Corinthians,Grêmio,7,5,2021-11-09 03:53:26
Grêmio,Santos,5,3,2021-08-07 00:58:29
América-MG,Sport,5,1,2021-12-02 15:58:36
Santos,Internacional,5,5,2021-04-16 07:27:33
Corinthians,Palmeiras,1,1,2021-11-22 04:40:23
Cuiabá,Flamengo,3,4,2021-04-18 10:48:50
Bahia,Chapecoense,3,4,2022-01-08 12:20:57
Fluminense,Palmeiras,5,6,2021-02-17 10:31:16
Corinthians,Santos,1,1,2021-06-15 18:56:00
Palmeiras,Bragantino,1,7,2021-03-12 04:48:52
Cuiabá,Ceará,7,2,2021-12-21 04:48:51
Juventude,Fortaleza,4,1,2021-09-07 12:00:54
Bahia,Flamengo,2,2,2021-03-16 12:35:02
Flamengo,Atlético-GO,5,0,2021-07-02 12:12:51
Chapecoense,Fortaleza,2,3,2021-10-24 03:30:46
Flamengo,Palmeiras,6,7,2021-11-22 17:41:31
Grêmio,Bahia,6,3,2021-07-25 21:22:46
Santos,Juventude,3,2,2021-07-05 17:21:13
Palmeiras,São Paulo,5,0,2021-05-22 00:31:28
Palmeiras,Sport,6,2,2021-10-07 15:42:06
Athletico-PR,Fluminense,6,3,2021-04-27 14:15:53
Internacional,Flamengo,1,1,2021-09-07 12:22:07
Grêmio,Corinthians,4,1,2021-08-21 05:50:22
Juventude,São Paulo,1,5,2021-07-08 11:48:42
Palmeiras,Atlético-GO,4,5,2021-10-05 05:10:00
Ceará,Internacional,6,1,2021-08-31 02:04:27
Athletico-PR,Ceará,3,7,2021-08-16 07:01:25
Corinthians,Bragantino,0,3,2021-04-15 15:29:28
Flamengo,Athletico-PR,2,3,2021-04-18 04:35:08
Internacional,Bragantino,6,3,2021-05-07 19:24:45
Corinthians,Internacional,1,2,2021-11-17 08:44:48
Bahia,América-MG,1,5,2021-10-05 10:48:24
Santos,São Paulo,1,3,2021-06-27 00:01:38
São Paulo,Juventude,5,6,2021-03-15 21:04:18
Ceará,Juventude,6,6,2021-10-22 06:04:01
Athletico-PR,Palmeiras,4,0,2021-10-06 15:32:57
Corinthians,Santos,5,5,2021-03-08 02:47:14
Athletico-PR,Flamengo,6,7,2021-04-19 14:09:28
Athletico-PR,Fortaleza,2,4,2021-08-16 14:06:44
Grêmio,Bragantino,2,3,2021-12-06 21:03:25
Santos,Athletico-PR,7,4,2021-11-07 10:12:34
Internacional,Grêmio,1,2,2021-06-10 02:16:57
Sport,América-MG,4,5,2021-03-16 08:28:10
Cuiabá,Flamengo,0,0,2021-06-18 17:11:59
Palmeiras,Bragantino,5,2,2022-01-30 03:21:53
Flamengo,América-MG,6,5,2021-06-14 02:55:53
Athletico-PR,Fluminense,2,6,2021-05-24 11:20:03
Ceará,Chapecoense,7,0,2021-04-19 02:59:54
América-MG,Corinthians,3,0,2021-03-11 05:19:25
Internacional,América-MG,3,1,2021-02-19 07:48:38
Palmeiras,Atlético-GO,3,5,2021-10-16 04:52:39
Athletico-PR,Corinthians,5,2,2021-05-30 09:12:22
Corinthians,Fortaleza,3,3,2021-08-12 17:12:58
Atlético-GO,Athletico-PR,1,3,2021-06-08 21:28:57
Chapecoense,Internacional,1,3,2022-01-06 03:41:09
Corinthians,América-MG,2,4,2021-08-24 18:05:48
Athletico-PR,Athletico-PR,5,1,2021-04-20 22:56:56
Chapecoense,Bragantino,3,4,2021-12-06 07:38:58
Sport,Corinthians,4,5,2021-05-03 05:14:35
Chapecoense,Fluminense,6,5,2021-07-05 13:12:32
Bahia,Palmeiras,6,6,2021-08-08 19:34:44
Ceará,Sport,0,4,2021-07-18 08:35:06
América-MG,Grêmio,4,6,2021-09-30 20:26:35
Fluminense,Sport,3,5,2021-12-04 05:28:48
São Paulo,Santos,5,4,2021-06-29 05:50:15
Athletico-PR,Grêmio,5,4,2021-04-20 21:46:57
Palmeiras,Juventude,1,1,2021-10-28 21:46:45
Palmeiras,Grêmio,7,2,2021-11-02 00:19:02
Chapecoense,Palmeiras,2,3,2021-02-07 18:13:09
Flamengo,São Paulo,7,5,2021-06-19 16:20:18
América-MG,Cuiabá,1,1,2021-05-03 15:47:38
Bahia,Fluminense,1,5,2021-07-28 00:40:17
Ceará,Internacional,3,4,2021-02-11 19:16:48
Sport,Corinthians,5,5,2021-10-12 12:53:10
Atlético-GO,Palmeiras,1,3,2021-07-13 11:28:35
Chapecoense,Athletico-PR,1,2,2021-05-14 06:22:43
Atlético-GO,Fluminense,1,2,2021-06-21 06:00:29
Fluminense,Juventude,3,0,2022-01-30 08:04:40
Fluminense,Ceará,3,0,2021-07-15 07:05:56
Corinthians,Fortaleza,3,2,2021-10-05 18:37:27
Sport,América-MG,3,6,2021-04-15 11:05:28
Juventude,Internacional,6,3,2021-10-01 21:07:23
Grêmio,Bragantino,0,5,2021-12-20 20:54:47
Grêmio,Corinthians,5,3,2021-02-03 18:41:12
Atlético-GO,América-MG,0,1,2021-08-28 11:36:09
Athletico-PR,Corinthians,4,4,2021-03-19 12:05:49
Flamengo,Sport,3,1,2021-10-10 23:44:18
Chapecoense,São Paulo,1,6,2021-04-22 00:04:32
Internacional,Ceará,3,6,2021-05-29 00:23:45
Flamengo,Fortaleza,4,1,2021-08-09 06:37:54
Sport,Grêmio,7,2,2021-07-03 16:07:50
Bahia,América-MG,2,4,2021-08-28 20:41:31
Cuiabá,Santos,3,1,2021-10-28 14:25:41
Cuiabá,Palmeiras,4,1,2021-05-18 21:33:52
São Paulo,Grêmio,3,6,2021-10-01 16:20:49
Atlético-GO,Flamengo,4,2,2021-05-25 00:28:42
América-MG,Fortaleza,1,4,2022-01-27 17:57:57
Sport,Fortaleza,5,6,2021-12-09 08:17:51
Juventude,Bragantino,6,2,2021-07-17 00:32:51
Atlético-GO,Palmeiras,3,1,2021-05-01 18:58:38
Cuiabá,Internacional,4,0,2021-04-13 08:29:45
Athletico-PR,Bragantino,2,4,2021-08-23 03:31:18
Santos,Grêmio,3,2,2021-04-30 13:13:59
Juventude,Ceará,1,5,2021-10-03 11:53:15
Palmeiras,Sport,0,2,2021-10-16 08:43:19
Athletico-PR,Grêmio,7,4,2021-07-03 17:16:03
Internacional,América-MG,6,3,2021-10-10 21:37:27
Bahia,Athletico-PR,6,6,2021-08-28 00:58:15
Atlético-GO,Corinthians,4,5,2021-09-29 04:44:54
Fluminense,Athletico-PR,3,5,2021-11-18 20:19:12
Corinthians,Palmeiras,6,5,2021-04-07 01:40:31
Santos,Santos,5,2,2021-06-15 06:22:22
América-MG,Palmeiras,7,5,2021-11-08 03:14:27
Santos,Santos,4,5,2021-05-09 09:34:26
Fluminense,Cuiabá,5,4,2021-03-28 23:15:09
São Paulo,Corinthians,6,1,2021-07-20 03:28:22
Flamengo,Flamengo,1,5,2021-05-11 09:13:27
Santos,Flamengo,5,1,2022-01-28 08:27:41
Corinthians,Corinthians,3,4,2021-11-16 16:30:44
Grêmio,Grêmio,4,2,2021-06-04 15:16:12
Athletico-PR,Cuiabá,3,6,2021-10-21 22:08:25
Cuiabá,Bragantino,7,2,2021-04-07 07:15:04
São Paulo,Sport,4,3,2021-07-31 15:38:32
Juventude,Sport,5,2,2021-06-04 06:45:13
Bahia,Fortaleza,5,2,2021-12-12 20:07:00
Chapecoense,Palmeiras,1,0,2021-05-21 07:38:31
Flamengo,Bahia,3,4,2021-03-19 22:19:36
Fluminense,São Paulo,1,1,2022-01-20 12:28:37
Juventude,Fluminense,4,2,2021-05-25 23:18:48
Fluminense,Grêmio,2,1,2021-06-17 17:25:58
Atlético-GO,Bragantino,7,6,2021-07-08 22:20:47
São Paulo,Grêmio,1,1,2022-01-13 10:25:07
América-MG,Juventude,0,5,2021-03-02 02:52:12
Internacional,Santos,4,6,2021-12-04 06:13:48
Juventude,Sport,2,6,2021-02-14 11:50:34
Cuiabá,Juventude,7,5,2021-05-02 09:33:17
Flamengo,Fortaleza,6,2,2021-10-04 23:13:08
Palmeiras,Bahia,2,4,2021-12-06 18:01:16
América-MG,Bahia,5,1,2022-01-18 12:18:24
Ceará,Fluminense,6,2,2021-08-25 19:44:37
Chapecoense,Palmeiras,1,5,2021-11-16 16:29:14
Sport,Flamengo,7,4,2021-11-30 23:06:36
Chapecoense,Ceará,6,6,2021-09-18 06:30:01
Grêmio,América-MG,3,2,2021-04-20 07:36:30
América-MG,Atlético-GO,4,5,2021-10-25 21:34:32
Sport,Fortaleza,4,5,2021-12-15 11:47:56
Juventude,Sport,6,3,2021-06-22 20:33:33
São Paulo,Fortaleza,5,4,2021-04-05 05:18:01
Santos,Chapecoense,6,0,2021-09-01 21:59:41
São Paulo,Flamengo,7,6,2022-01-19 22:28:31
Corinthians,Internacional,6,0,2021-11-21 00:39:09
Athletico-PR,Juventude,4,4,2021-09-25 02:40:32
São Paulo,São Paulo,2,6,2021-05-01 21:58:00
Cuiabá,Flamengo,5,1,2021-02-12 14:54:19
São Paulo,Grêmio,5,5,2021-10-02 15:29:32
Grêmio,Flamengo,6,6,2021-09-14 20:08:54
Chapecoense,Juventude,4,6,2021-12-02 12:43:57
São Paulo,Flamengo,4,7,2021-07-25 08:24:58
Sport,Ceará,2,2,2021-02-17 11:23:46
Sport,Internacional,7,6,2021-07-20 19:26:01
Sport,Corinthians,0,7,2021-10-05 10:24:27
Cuiabá,Juventude,5,4,2021-05-24 15:06:28
Atlético-GO,Bragantino,6,3,2021-10-30 00:07:18
Ceará,Fluminense,3,3,2021-06-14 12:31:15
Palmeiras,Grêmio,4,7,2021-08-29 23:17:30
Athletico-PR,Cuiabá,6,2,2021-05-30 02:38:59
Chapecoense,Ceará,1,5,2021-07-19 08:38:36
Ceará,Athletico-PR,7,4,2021-09-20 22:58:35
Fluminense,América-MG,6,5,2021-10-12 23:04:25
Sport,Internacional,2,4,2021-05-23 11:56:01
Atlético-GO,Fluminense,5,3,2021-08-03 08:47:57
Flamengo,Santos,3,4,2021-11-25 06:55:37
Juventude,Internacional,2,2,2021-09-07 00:54:01
Internacional,Sport,5,1,2021-05-15 10:35:06
Corinthians,Grêmio,1,5,2021-02-09 00:27:08
Cuiabá,Atlético-GO,3,0,2021-02-23 12:19:08
Corinthians,Grêmio,6,6,2021-11-26 20:42:12
São Paulo,Juventude,5,5,2021-10-25 07:01:55
Grêmio,Cuiabá,5,1,2021-02-27 00:40:28
Sport,Flamengo,0,4,2021-08-09 18:42:48
Corinthians,Bahia,6,2,2021-03-03 00:46:14
Juventude,Internacional,2,7,2021-05-23 20:06:37
Sport,Cuiabá,2,6,2021-10-14 09:40:34
Palmeiras,Grêmio,5,1,2021-03-19 02:00:34
Internacional,Atlético-GO,4,3,2021-06-05 16:01:00
Santos,Sport,5,6,2022-01-09 22:34:17
Palmeiras,Fortaleza,6,1,2021-07-25 23:12:58
Sport,Flamengo,4,1,2021-10-23 00:34:30
Grêmio,Fortaleza,2,7,2021-06-03 06:35:01
São Paulo,Bahia,4,1,2021-11-08 00:34:46
América-MG,Ceará,0,2,2021-09-12 13:17:59
Sport,Bahia,2,0,2022-01-12 09:37:38
América-MG,Bahia,3,7,2022-01-22 21:49:58
Athletico-PR,Santos,1,4,2021-07-14 07:29:34
Bahia,Juventude,2,6,2021-07-14 23:51:40
Santos,Internacional,3,4,2021-02-27 12:17:07
Palmeiras,Bahia,1,2,2021-12-29 17:02:52
Juventude,Flamengo,3,6,2021-04-21 20:03:03
Ceará,Internacional,3,0,2021-05-18 06:41:50
Santos,Bragantino,3,5,2021-09-02 06:46:56
Grêmio,Juventude,6,6,2021-08-22 22:50:39
Fluminense,São Paulo,0,4,2021-10-29 18:51:39
Palmeiras,Grêmio,3,6,2021-08-20 23:04:53
Chapecoense,Palmeiras,2,2,2021-03-30 02:24:56
Palmeiras,Fluminense,2,1,2021-05-13 02:35:54
América-MG,Grêmio,1,2,2021-05-31 14:43:11
Athletico-PR,Bragantino,2,7,2021-10-19 06:16:23
Juventude,Cuiabá,1,6,2021-05-17 07:57:45
Corinthians,Sport,2,7,2021-10-04 16:55:41
São Paulo,Bragantino,7,5,2021-07-19 07:10:03
São Paulo,Bragantino,2,6,2021-02-01 07:07:15
Sport,Santos,4,4,2021-11-03 22:49:02
Bahia,Flamengo,5,7,2021-03-15 02:54:57
Palmeiras,Grêmio,3,1,2021-09-03 14:49:45
Athletico-PR,Cuiabá,1,7,2021-10-31 00:07:49
Grêmio,Cuiabá,7,4,2021-11-05 19:27:32
Sport,Internacional,7,0,2021-03-29 04:52:55
Chapecoense,Bahia,4,0,2021-11-05 12:48:52
Bahia,Bragantino,5,2,2021-03-11 13:49:43
Ceará,Bahia,2,3,2021-12-09 10:20:11
Santos,Fortaleza,7,3,2021-08-06 08:06:14
São Paulo,Sport,1,6,2021-10-15 08:17:27
Palmeiras,Santos,4,5,2021-11-29 20:06:50
Bahia,Fluminense,7,6,2021-12-31 00:38:51
Atlético-GO,Palmeiras,1,2,2021-09-04 21:49:40
Santos,Bragantino,2,2,2021-10-15 11:54:07
Sport,Sport,3,5,2021-12-04 00:03:22
Atlético-GO,Corinthians,4,7,2021-12-18 00:30:09
Palmeiras,Bahia,2,1,2021-12-11 17:21:03
São Paulo,Bragantino,0,1,2021-08-13 00:13:52
Ceará,América-MG,4,0,2021-03-17 00:27:37
América-MG,Chapecoense,4,7,2021-02-13 09:30:59
Juventude,Bragantino,6,1,2021-08-26 23:49:26
Atlético-GO,Athletico-PR,0,5,2021-02-28 20:14:18
Internacional,Corinthians,3,7,2021-12-15 05:45:54
Flamengo,Juventude,1,2,2021-07-15 22:50:36
Grêmio,Juventude,1,2,2021-02-08 09:20:10
Bahia,Grêmio,5,6,2021-12-22 15:05:59
Sport,Cuiabá,5,1,2022-01-30 06:39:21
Chapecoense,Juventude,5,4,2021-07-16 10:13:58
Chapecoense,Santos,6,2,2021-03-11 22:58:41
Juventude,Athletico-PR,1,1,2021-11-03 16:05:39
Bahia,Bragantino,1,6,2021-03-14 14:09:06
Sport,Sport,1,6,2021-10-07 02:41:13
Cuiabá,Internacional,0,2,2021-07-27 02:00:58
Corinthians,Sport,6,6,2021-11-29 12:04:38
Corinthians,Corinthians,7,3,2021-05-10 21:48:26
Ceará,Palmeiras,2,4,2021-04-04 10:41:03
Athletico-PR,Bahia,4,1,2021-10-18 08:40:06
América-MG,Juventude,7,3,2021-04-27 08:04:53
Cuiabá,Flamengo,0,4,2021-05-13 07:08:45
Juventude,Bragantino,2,6,2021-08-02 22:34:53
Fluminense,Internacional,3,0,2021-09-20 16:53:44
São Paulo,Palmeiras,4,2,2021-11-08 22:18:30
Santos,Juventude,7,3,2021-08-17 15:59:03
Sport,Santos,5,3,2021-11-06 09:48:17
Palmeiras,Palmeiras,3,2,2021-04-19 03:45:10
Sport,Atlético-GO,2,6,2021-09-16 11:12:12
Grêmio,Corinthians,6,7,2021-11-22 15:37:17
Ceará,Corinthians,5,2,2021-11-29 06:41:10
Grêmio,Ceará,1,1,2021-03-16 20:01:03
Bahia,Chapecoense,7,5,2021-06-16 20:30:00
Fluminense,Cuiabá,2,5,2021-09-06 17:28:58
Flamengo,Sport,4,5,2021-02-02 22:24:16
Juventude,Ceará,4,0,2022-01-13 04:52:15
Bahia,Fluminense,3,0,2021-04-16 01:29:18
Juventude,Bragantino,2,6,2021-06-23 19:54:54
América-MG,Bahia,3,1,2021-09-23 22:18:29
Grêmio,Internacional,4,0,2021-03-17 15:36:48
Flamengo,Cuiabá,1,2,2021-09-22 04:28:10
Grêmio,Grêmio,7,3,2021-04-28 09:41:39
Internacional,Corinthians,0,5,2021-12-18 10:06:02
Fluminense,Athletico-PR,5,5,2021-03-18 13:25:53
Ceará,Palmeiras,2,5,2021-10-21 15:47:56
Internacional,Flamengo,1,3,2021-03-28 05:33:38
Atlético-GO,Chapecoense,5,6,2021-11-08 21:18:00
Athletico-PR,Chapecoense,6,4,2021-10-11 04:46:08
Sport,Bragantino,1,1,2021-11-16 04:24:26
Bahia,Fluminense,6,2,2021-11-29 05:37:05
Palmeiras,Chapecoense,5,3,2021-10-26 04:42:04
Cuiabá,Grêmio,5,0,2021-10-03 15:16:07
Corinthians,América-MG,4,7,2021-03-07 04:25:41
Sport,Sport,1,3,2021-06-19 20:30:33
Flamengo,Corinthians,6,3,2021-12-02 22:04:09
América-MG,Juventude,5,2,2021-06-07 14:01:43
Atlético-GO,Bragantino,3,4,2021-11-23 01:34:31
Juventude,Atlético-GO,2,5,2021-03-24 07:48:05
Ceará,Bahia,6,3,2021-05-05 22:25:28
Palmeiras,Grêmio,5,4,2021-04-24 05:30:27
Corinthians,Athletico-PR,4,3,2021-05-07 14:23:41
Santos,São Paulo,5,1,2021-03-20 06:00:33
Bahia,Ceará,6,4,2021-10-09 13:15:56
Palmeiras,Corinthians,3,4,2021-03-19 21:15:57
Bahia,Sport,0,5,2021-10-27 01:12:10
Fluminense,Santos,3,4,2021-06-29 19:45:08
Sport,Palmeiras,7,1,2021-09-06 12:23:29
Atlético-GO,Internacional,6,4,2021-10-20 19:58:31
Sport,Fluminense,4,6,2021-06-15 16:28:03
Chapecoense,Internacional,6,3,2021-09-10 23:44:04
Corinthians,Ceará,3,6,2021-08-19 19:14:38
Sport,Atlético-GO,3,0,2021-11-09 22:51:25
Athletico-PR,Bahia,2,1,2021-04-11 08:28:33
Bahia,Grêmio,7,1,2021-03-18 07:25:40
Chapecoense,Grêmio,1,5,2021-08-25 11:07:31
Chapecoense,Grêmio,4,4,2021-07-08 01:58:34
Santos,Juventude,1,4,2021-02-05 16:31:10
Internacional,Fortaleza,5,0,2021-09-27 14:36:53
Juventude,Santos,5,4,2021-03-22 14:01:42
Palmeiras,Athletico-PR,0,5,2021-06-20 14:00:02
Bahia,Ceará,6,1,2021-09-17 01:56:20
Internacional,América-MG,5,2,2021-04-10 10:21:05
Ceará,América-MG,0,1,2022-01-01 08:05:59
Athletico-PR,Fortaleza,4,2,2021-11-06 21:15:29
Sport,São Paulo,6,4,2021-02-23 12:11:33
Cuiabá,São Paulo,7,5,2021-08-26 20:00:36
Palmeiras,São Paulo,6,3,2021-04-10 12:52:12
América-MG,São Paulo,6,5,2021-06-06 06:00:29
Athletico-PR,Flamengo,2,5,2021-11-04 23:12:48
Chapecoense,Flamengo,6,5,2021-09-03 03:10:37
São Paulo,Flamengo,3,3,2021-05-23 01:49:40
América-MG,São Paulo,3,5,2021-10-15 21:33:17
Bahia,Internacional,6,4,2021-03-09 03:40:57
Ceará,Juventude,4,6,2021-04-30 20:46:34
Bahia,Internacional,3,1,2021-06-23 16:25:47
Chapecoense,Bahia,0,4,2022-01-13 03:33:38
Athletico-PR,Bahia,6,2,2021-06-24 07:31:13
Ceará,Grêmio,4,5,2021-08-01 02:07:44
América-MG,Atlético-GO,7,4,2021-07-01 08:34:52
São Paulo,São Paulo,1,4,2021-05-31 14:50:27
Corinthians,Sport,7,5,2021-08-03 14:11:39
Grêmio,Internacional,6,0,2021-06-05 00:16:11
América-MG,Bahia,4,4,2021-06-11 10:28:02
Bahia,Juventude,6,2,2022-01-01 17:30:18
Athletico-PR,São Paulo,3,7,2021-08-06 12:08:54
Flamengo,Ceará,1,1,2021-05-07 05:54:39

Chapecoense,Bragantino,6,6,2021-04-01 23:44:14
Flamengo,Bahia,0,2,2022-01-06 05:24:56
Sport,Fortaleza,1,2,2021-03-09 09:04:15
Internacional,Bahia,3,3,2021-07-24 09:48:44
Atlético-GO,Bragantino,0,2,2021-04-23 15:03:21
Santos,Juventude,1,2,2021-12-05 10:55:30
Santos,Internacional,6,7,2021-05-17 16:04:28
Juventude,Sport,5,0,2021-09-24 10:52:01
Athletico-PR,Juventude,0,1,2021-08-16 19:25:34
Fluminense,Atlético-GO,5,3,2021-06-06 18:12:20
Internacional,Atlético-GO,1,6,2021-09-08 19:50:55
Santos,Cuiabá,1,3,2021-12-09 18:07:22
Internacional,América-MG,0,3,2021-03-15 02:41:16
Grêmio,Juventude,2,5,2021-04-01 03:30:12
Bahia,Flamengo,4,7,2021-04-04 02:57:25
Chapecoense,Santos,5,4,2022-01-30 05:54:06
Atlético-GO,Athletico-PR,5,5,2021-11-17 08:09:22
Santos,Corinthians,3,0,2022-01-27 11:05:43
Sport,Cuiabá,1,2,2021-04-09 06:22:47
Athletico-PR,Bragantino,2,7,2021-06-13 07:09:43
Flamengo,Santos,2,4,2021-05-14 10:19:21
Flamengo,Cuiabá,6,6,2021-05-26 04:32:11
Palmeiras,Bragantino,7,4,2021-09-18 01:54:27
Atlético-GO,Fortaleza,5,1,2021-05-25 20:10:54
Grêmio,Grêmio,3,6,2021-04-24 09:42:44
América-MG,Palmeiras,0,3,2021-02-13 03:31:50
Athletico-PR,Grêmio,6,5,2021-06-19 15:14:06
Palmeiras,São Paulo,3,7,2021-04-11 21:42:35
Internacional,Internacional,5,1,2021-10-12 18:33:24
São Paulo,América-MG,6,4,2021-11-21 02:59:40
São Paulo,América-MG,4,6,2021-08-08 13:00:16
Corinthians,Athletico-PR,3,5,2021-04-30 18:01:31
São Paulo,Santos,4,3,2021-10-04 20:19:40
Atlético-GO,Juventude,4,3,2021-02-09 12:54:22
América-MG,Bahia,4,6,2021-09-24 03:55:35
Santos,Ceará,3,1,2021-06-17 03:23:04
Juventude,Flamengo,1,5,2021-10-30 02:05:46
Athletico-PR,Bragantino,6,6,2021-08-24 00:41:26
Grêmio,Fortaleza,3,4,2021-03-05 16:14:38
Atlético-GO,Internacional,2,1,2021-09-03 22:51:27
Grêmio,Bahia,4,5,2021-04-25 02:36:42
Chapecoense,Ceará,4,6,2021-08-15 18:53:15
Bahia,Grêmio,6,5,2021-04-06 20:34:17
Grêmio,Athletico-PR,4,1,2021-08-01 10:26:51
Grêmio,América-MG,7,1,2021-03-30 17:08:25
Corinthians,São Paulo,5,1,2021-12-17 19:05:44
Flamengo,Atlético-GO,4,0,2021-03-10 14:38:29
Bahia,Flamengo,1,1,2021-04-27 09:55:33
Cuiabá,Fortaleza,7,5,2021-06-08 00:19:17
Santos,Cuiabá,5,4,2021-10-12 02:17:50
São Paulo,Bahia,6,2,2021-04-01 11:02:31
Chapecoense,América-MG,3,3,2021-11-16 10:11:31
Internacional,Bragantino,5,6,2021-12-13 20:44:27
Ceará,Fortaleza,3,2,2021-06-18 07:04:44
Flamengo,Sport,2,4,2021-09-19 12:24:57
Flamengo,Corinthians,5,0,2021-10-01 13:19:33
Chapecoense,Chapecoense,6,2,2021-02-02 13:44:02
Internacional,São Paulo,4,1,2021-10-19 17:41:26
Palmeiras,Ceará,5,5,2021-06-27 22:38:45
América-MG,Atlético-GO,1,2,2021-04-17 04:14:53
Palmeiras,Athletico-PR,3,4,2021-05-16 17:16:23
Bahia,Corinthians,1,7,2021-04-15 06:18:24

Athletico-PR,Juventude,1,5,2021-08-15 17:38:00
São Paulo,Internacional,1,3,2021-06-12 00:39:44
Palmeiras,Athletico-PR,6,5,2021-08-10 11:14:39
Ceará,Fluminense,6,5,2021-08-19 21:45:23
Cuiabá,Fluminense,1,6,2022-01-12 12:38:03
Palmeiras,Flamengo,1,6,2022-01-25 23:35:11
Cuiabá,Chapecoense,1,2,2021-03-17 04:11:13
Internacional,Ceará,1,4,2021-06-29 10:20:57
Sport,Fluminense,2,6,2021-09-26 00:29:07
Palmeiras,Chapecoense,4,5,2021-04-19 06:41:53
Cuiabá,Cuiabá,4,6,2022-01-25 14:53:15
Juventude,Chapecoense,1,2,2021-03-01 00:52:46
Fluminense,Sport,3,5,2021-08-28 17:16:12
Santos,Internacional,6,1,2021-11-29 14:32:39
Fluminense,Santos,5,4,2021-06-20 16:28:34
Athletico-PR,Fortaleza,3,3,2021-10-15 11:45:21
Internacional,Bahia,5,5,2022-01-02 14:30:24
Palmeiras,Ceará,6,1,2021-06-26 15:41:08
Atlético-GO,Sport,3,6,2021-11-10 06:24:31
Athletico-PR,Atlético-GO,6,1,2021-02-09 17:10:11
América-MG,São Paulo,4,4,2021-07-26 08:30:44
Bahia,Flamengo,1,4,2021-06-14 20:56:06
Chapecoense,Internacional,3,2,2021-11-06 02:10:40
Cuiabá,Grêmio,3,0,2021-07-29 15:24:07
Juventude,Sport,2,0,2021-08-24 16:06:00
São Paulo,Bahia,7,6,2021-04-14 01:18:09
Bahia,Fluminense,1,3,2021-12-19 10:14:57
Chapecoense,Fortaleza,1,3,2021-08-14 21:14:28
Chapecoense,Internacional,3,6,2022-01-23 19:58:05
Flamengo,Santos,1,1,2021-07-14 05:05:06
Ceará,Sport,6,1,2021-02-20 02:56:58
Ceará,Athletico-PR,5,1,2021-10-18 22:52:55
Flamengo,São Paulo,5,3,2021-11-11 01:05:38
São Paulo,América-MG,3,3,2021-08-18 17:36:31
Fluminense,Fortaleza,6,1,2021-04-08 10:05:30
Corinthians,Grêmio,4,5,2021-12-01 23:44:28
Santos,Athletico-PR,1,1,2021-02-09 17:48:33
Atlético-GO,Cuiabá,5,3,2021-02-20 13:22:25
Palmeiras,Chapecoense,1,4,2022-01-22 07:43:49
Corinthians,Ceará,4,7,2022-01-06 10:28:20
São Paulo,Bahia,4,5,2021-02-28 13:54:58
Fluminense,América-MG,6,2,2021-10-03 05:01:56
Athletico-PR,Bragantino,6,6,2021-09-21 14:07:50
Atlético-GO,Palmeiras,3,5,2021-06-21 00:58:44
Internacional,Fortaleza,1,4,2021-07-29 23:36:24
Fluminense,Fluminense,3,2,2021-07-04 18:28:53
Sport,Santos,2,4,2021-03-14 00:35:31
